year,concours,prepa,ville,etablissement,inscrits,inscrits dont filles,admissibles,admissibles dont filles,classes,classes dont filles,integres,integres dont filles
2007,x,MP,Paris 9e,Lycée Condorcet (0750667T),40,8,10,0,6,0,3,0
2007,x,MP,Paris 13e,ENCPB (0750685M),2,0,0,0,0,0,0,0
2007,x,MP,Paris 15e,Lycée Buffon (0750693W),10,1,1,0,1,0,0,0
2007,x,MP,Paris 16e,Lycée Claude Bernard (0750698B),1,0,0,0,0,0,0,0
2007,x,MP,Paris 16e,Lycée Janson de Sailly (0750699C),61,9,4,0,3,0,3,0
2007,x,MP,Pau,Lycée Louis Barthou (0640055M),1,0,0,0,0,0,0,0
2007,x,MP,Poitiers,Lycée Camille Guérin (0860035W),10,4,0,0,0,0,0,0
2007,x,MP,Pontoise,Lycée Camille Pissarro (0950649P),1,0,0,0,0,0,0,0
2007,x,MP,Reims,Lycée Clémenceau (0510031G),9,1,1,0,1,0,1,0
2007,x,MP,Rennes,Lycée Chateaubriand (0350710G),35,3,9,1,9,1,8,1
2007,x,MP,Rouen,Lycée Pierre Corneille (0760090K),30,6,2,0,1,0,1,0
2007,x,MP,Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),1,0,0,0,0,0,0,0
2007,x,MP,Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),7,2,0,0,0,0,0,0
2007,x,MP,Saint-Etienne,Lycée Claude Fauriel (0420041S),10,1,1,0,1,0,0,0
2007,x,MP,Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),3,0,0,0,0,0,0,0
2007,x,MP,Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),2,0,0,0,0,0,0,0
2007,x,MP,Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),21,1,5,0,4,0,1,0
2007,x,MP,Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),6,0,0,0,0,0,0,0
2007,x,MP,Sceaux,Lycée Lakanal (0920145H),4,0,0,0,0,0,0,0
2007,x,MP,Strasbourg,Lycée Kleber (0670080Y),32,5,8,1,6,1,6,1
2007,x,MP,Toulouse,Lycée Bellevue (0310038Y),4,0,0,0,0,0,0,0
2007,x,MP,Toulouse,Lycée Pierre de Fermat (0310036W),50,5,6,1,5,1,4,1
2007,x,MP,Tours,Lycée Descartes (0370035M),15,1,5,0,3,0,1,0
2007,x,MP,Valbonne,C.I.V. Valbonne (0061642C),4,2,1,1,0,0,0,0
2007,x,MP,Valence,Lycée Camille Vernet (0260035X),2,1,0,0,0,0,0,0
2007,x,MP,Valenciennes,Lycée Henri Wallon (0590221V),14,4,3,1,2,1,0,0
2007,x,MP,Vannes,Lycée Alain René Lesage (0560051B),2,0,0,0,0,0,0,0
2007,x,MP,Vanves,Lycée Michelet (0920149M),4,0,1,0,0,0,0,0
2007,x,MP,Versailles,Lycée Hoche (0782562L),44,9,18,1,14,0,9,0
2007,x,MP,Versailles,Lycée Sainte Geneviève (0783053V),80,12,35,6,33,6,30,5
2007,ccp,MP,AGADIR,Etablissement Socrate (99698011),12,5,5,3,3,2,0,0
2007,ccp,MP,AGADIR,Groupe scolaire Al Qalam (99693001),3,0,2,0,2,0,1,0
2007,ccp,MP,AGADIR,Lycée Reda Slaoui (99926811),72,14,38,9,15,5,7,3
2007,ccp,MP,Aix-En-Provence,Lycée Militaire (0131596P),23,4,22,4,17,3,12,1
2007,ccp,MP,Aix-En-Provence,Lycée Paul Cezanne (0130002G),37,10,30,10,28,10,12,6
2007,ccp,MP,Amiens,Lycée Louis Thuillier (0800009A),56,16,44,9,37,7,22,4
2007,ccp,MP,Angers,Lycée Henri Bergson (0491966W),24,4,13,2,11,1,4,0
2007,ccp,MP,Angoulème,Lycée Guez De Balzac (0160002R),20,5,11,2,9,2,5,1
2007,ccp,MP,Annecy,Lycée Berthollet (0740003B),48,14,40,12,33,11,13,4
2007,ccp,MP,Antony,Lycée Sainte Marie (0920904H),28,3,21,2,21,2,8,0
2007,ccp,MP,Arras,Lycée Robespierre (0620006V),15,3,11,3,6,2,2,0
2007,ccp,MP,Autun,Lycée Militaire National (0711064W),18,1,8,0,6,0,5,0
2007,ccp,MP,BENI-MELLAL,Lycée Technique Mohamed V (99929811),17,5,5,2,4,2,1,1
2007,ccp,MP,Besançon,Lycée Victor Hugo (0250007X),61,17,47,13,40,10,9,2
2007,ccp,MP,BEYROUTH,Ecole Supérieure d'ingénieurs (99926311),1,0,0,0,0,0,0,0
2007,ccp,MP,Blois,Lycée Dessaignes (0410002E),28,10,9,4,8,3,5,3
2007,ccp,MP,Bordeaux,Lycée Camille Jullian (0330023W),32,9,32,9,25,8,14,4
2007,ccp,MP,Bordeaux,Lycée Michel Montaigne (0330021U),92,21,87,19,74,16,31,4
2007,ccp,MP,Boulogne-Sur-Mer,Lycée Mariette (0622949U),25,6,8,1,7,0,4,0
2007,ccp,MP,Bourg-En-Bresse,Lycée Lalande (0010013J),18,5,11,5,9,4,3,1
2007,ccp,MP,Bourges,Lycée Alain-Fournier (0180005H),23,11,10,3,5,1,2,1
2007,ccp,MP,Bressuire,Lycée Saint Joseph (0790080H),12,1,2,0,1,0,0,0
2007,ccp,MP,Brest,Lycée de Kerichen (0290007A),82,31,69,28,45,14,18,4
2007,ccp,MP,Brest,Lycée Naval (0290063L),25,4,24,3,22,3,16,2
2007,ccp,MP,Brest,Lycée Sainte Anne (0290338K),18,3,11,0,8,0,6,0
2007,ccp,MP,Caen,Lycée Malherbe (0140013N),87,22,66,18,57,13,22,3
2007,ccp,MP,CASABLANCA,ECO SUP GALILEE (99927511),12,4,3,2,1,1,1,1
2007,ccp,MP,CASABLANCA,Etablissement Al Bilia (99696011),16,3,4,0,2,0,1,0
2007,ccp,MP,CASABLANCA,Groupe scolaire La Résidence (3500055H),43,18,11,3,10,3,7,2
2007,ccp,MP,CASABLANCA,Lycée El Miza Center (99928411),26,8,5,1,4,1,3,1
2007,ccp,MP,CASABLANCA,Lycée Mohamed V (99926411),133,43,92,24,55,15,26,8
2007,ccp,MP,Chambery,Lycée Vaugelas (0730013T),34,10,30,8,22,5,11,2
2007,ccp,MP,Chartres,Lycée Marceau (0280007F),27,3,13,1,10,0,4,0
2007,ccp,MP,Cherbourg-Octeville,Lycée Victor Grignard (0501828R),30,7,27,6,24,5,10,3
2007,ccp,MP,Clermont-Ferrand,Lycée Blaise Pascal (0630018C),59,13,52,10,46,9,9,1
2007,ccp,MP,Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),31,4,13,3,12,3,8,2
2007,ccp,MP,Clermont-Ferrand,Lycée La Fayette (0630021F),24,6,18,5,11,3,5,1
2007,ccp,MP,Compiègne,Lycée Pierre d'Ailly (0600014P),14,4,10,2,5,2,4,2
2007,ccp,MP,Corenc,ITEC Boisfleury Europe (0381675P),9,3,5,2,5,2,2,1
2007,ccp,MP,Dijon,Lycée Carnot (0210015C),101,28,85,22,70,17,19,4
2007,ccp,MP,Douai,Lycée Albert Chatelet (0590063Y),24,9,14,6,7,1,3,0
2007,ccp,MP,Dunkerque,Lycée Jean Bart (0590071G),17,5,10,2,8,1,3,0
2007,ccp,MP,Enghien-Les-Bains,Lycée Gustave Monod (0950644J),24,5,13,4,10,3,4,0
2007,ccp,MP,Epinal,Lycée Claude Gellee (0880020U),24,7,17,6,16,6,7,3
2007,ccp,MP,Errachidia,Lycée Ibn Taher (99929511),9,4,5,2,3,2,2,1
2007,ccp,MP,Evry,Lycée Parc des Loges (0911251R),13,3,8,2,6,1,2,1
2007,ccp,MP,FES,Etablissement Al Cachy (99695011),31,7,14,3,9,2,6,1
2007,ccp,MP,FES,Lycée Moulay Idriss (99926711),53,13,38,8,26,4,10,1
2007,ccp,MP,FES,Prépas Al Khayyam (99694011),6,1,1,1,1,1,1,1
2007,ccp,MP,Fontainebleau,Lycée Francois 1er (0770927P),19,3,14,1,12,1,1,0
2007,ccp,MP,Forbach,Lycée Jean Moulin (0570029X),14,2,7,0,4,0,3,0
2007,ccp,MP,Fort-De-France,Lycée Bellevue (9720003W),24,11,4,3,4,3,2,2
2007,ccp,MP,GABES,IPEIG (99951112),1,0,0,0,0,0,0,0
2007,ccp,MP,Grenoble,Lycée Champollion (0380027Y),69,23,63,21,54,16,22,6
2007,ccp,MP,Jarville-La-Malgrange,Lycée La Malgrange (0541986R),13,2,10,2,7,1,3,1
2007,ccp,MP,KHOURIBGA,CPGE Ibn Abdoune (99699011),16,0,9,0,2,0,1,0
2007,ccp,MP,La Flèche,Prytanée National Militaire (0720896H),51,8,39,6,33,6,17,3
2007,ccp,MP,La Rochelle,Lycée Jean Dautet (0170028N),20,5,15,3,12,1,5,1
2007,ccp,MP,La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),11,1,4,1,4,1,0,0
2007,ccp,MP,Le Havre,Lycée François 1er (0760052U),32,12,21,7,15,4,9,3
2007,ccp,MP,Le Mans,Lycée Montesquieu (0720029R),28,8,22,5,14,1,6,1
2007,ccp,MP,Le Raincy,Lycée Albert Schweitzer (0930830X),52,12,36,10,31,9,15,2
2007,ccp,MP,Lens,Lycée Condorcet (0620108F),13,3,1,0,1,0,0,0
2007,ccp,MP,LIBREVILLE,Lycée LEON MBA (99928511),1,0,0,0,0,0,0,0
2007,ccp,MP,Lille,Lycée Faidherbe (0590119J),103,30,91,25,80,19,32,7
2007,ccp,MP,Limoges,Lycée Gay-Lussac (0870015U),27,7,25,7,22,7,8,4
2007,ccp,MP,Lorient,Lycée Dupuy De Lôme (0560025Y),13,2,12,2,8,2,4,1
2007,ccp,MP,Lyon,Institution des Chartreux (0690564N),2,1,0,0,0,0,0,0
2007,ccp,MP,Lyon,Lycée Aux Lazaristes (0690522T),33,7,33,7,28,6,3,0
2007,ccp,MP,Lyon,Lycée du Parc (0690026D),89,33,84,31,77,29,19,7
2007,ccp,MP,Lyon,Lycée Jean Perrin (0690082P),27,7,16,4,12,3,8,1
2007,ccp,MP,Lyon,Lycée La Martiniere Monplaisir (0692866R),78,32,70,29,56,24,26,10
2007,ccp,MP,Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),15,0,8,0,6,0,4,0
2007,ccp,MP,MARRAKECH,BEFRA - Ecole Royale de l'Air (99927811),6,0,0,0,0,0,0,0
2007,ccp,MP,MARRAKECH,CPGE privée Koutoubia-Prépas (99697011),16,7,5,3,0,0,0,0
2007,ccp,MP,MARRAKECH,Lycée El Amrani II (3500006D),9,1,1,0,0,0,0,0
2007,ccp,MP,MARRAKECH,Lycée Ibnou Taimiya (99926511),39,8,26,4,7,0,6,0
2007,ccp,MP,Marrakech,Menara-Prépas (99928811),4,2,1,0,0,0,0,0
2007,ccp,MP,Marseille,Lycée Notre Dame de Sion (0131341M),22,6,14,4,13,4,5,1
2007,ccp,MP,Marseille,Lycée Thiers (0130040Y),91,27,81,24,69,21,12,3
2007,ccp,MP,Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),12,1,6,1,5,1,4,1
2007,ccp,MP,MEKNES,Prépa - Sup Ibn Ghazi El Meknassi (99901121),10,3,2,1,0,0,0,0
2007,ccp,MP,MEKNES,Lycée Omar Ibn El Khattab CPGE (99928611),47,18,24,10,19,8,11,4
2007,ccp,MP,Melun,Lycée Jacques Amyot (0770933W),25,9,12,3,10,3,3,0
2007,ccp,MP,Metz,Lycée Fabert (0570054Z),75,21,59,15,47,13,13,5
2007,ccp,MP,Mohammedia,Omar El Khayyam (99928911),6,1,5,1,2,0,1,0
2007,ccp,MP,MONASTIR,I.P.E.I (99949911),2,1,0,0,0,0,0,0
2007,ccp,MP,Montpellier,Lycée Jean Mermoz (0340042L),1,0,0,0,0,0,0,0
2007,ccp,MP,Montpellier,Lycée Joffre (0340038G),84,20,77,19,65,18,18,4
2007,ccp,MP,Montpellier,Lycée Notre Dame de La Merci (0340881Y),28,8,24,7,20,6,11,3
2007,ccp,MP,Mulhouse,Lycée Albert Schweitzer (0680031P),51,18,31,12,25,8,15,5
2007,ccp,MP,NABEUL,IPEIN (99950811),1,0,0,0,0,0,0,0
2007,ccp,MP,Nancy,Lycée Henri Poincaré (0540038Y),54,15,43,12,37,9,17,5
2007,ccp,MP,Nantes,Lycée Clémenceau (0440021J),52,12,48,12,39,12,10,3
2007,ccp,MP,Nantes,Lycée St Stanislas (0440163N),42,3,30,3,24,2,8,2
2007,ccp,MP,Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),57,13,55,13,39,9,4,1
2007,ccp,MP,Nice,Lycée Massena (0060030A),65,13,60,11,45,8,8,4
2007,ccp,MP,Nimes,Lycée Alphonse Daudet (0300021K),45,15,27,7,23,7,10,5
2007,ccp,MP,Nimes,Lycée Emmanuel d'Alzon (0300080Z),18,2,7,1,5,1,3,0
2007,ccp,MP,Orléans,Lycée Pothier (0450049J),76,23,53,14,44,13,17,5
2007,ccp,MP,Orléans,Lycée Saint Charles (0450110A),12,3,6,2,5,2,2,2
2007,ccp,MP,Orsay,Lycée Blaise Pascal (0910626L),33,9,30,8,27,7,6,1
2007,ccp,MP,OUJDA,Lycée Omar Ben Abdelaziz (99927611),26,7,12,3,6,0,2,0
2007,ccp,MP,OUJDA,Pythagore Prépas (99700011),9,1,2,0,2,0,1,0
2007,ccp,MP,Paris,Lycée Jacques Decour (0750668U),45,12,29,4,27,4,13,3
2007,ccp,MP,Paris,Lycée Paul Valery (0750679F),32,7,16,2,14,2,4,0
2007,ccp,MP,Paris,Lycée Stanislas (0753840S),106,13,100,13,72,11,7,1
2007,ccp,MP,Paris 4e,Lycée Charlemagne (0750652B),70,15,68,15,59,13,7,2
2007,ccp,MP,Paris 5e,Lycée Henri IV (0750654D),33,13,19,7,12,5,1,0
2007,ccp,MP,Paris 5e,Lycée Louis Le Grand (0750655E),76,20,57,15,47,13,5,1
2007,ccp,MP,Paris 6e,Lycée Fénelon (0750660K),66,18,51,12,45,11,10,1
2007,ccp,MP,Paris 6e,Lycée Saint-Louis (0750658H),162,58,145,54,119,46,31,13
2007,ccp,MP,Paris 8e,Lycée Chaptal (0750663N),72,18,63,16,52,12,19,5
2007,ccp,MP,Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),50,8,38,7,30,6,2,0
2007,ccp,MP,Paris 9e,Lycée Condorcet (0750667T),58,17,49,15,41,14,5,2
2007,ccp,MP,Paris 13e,ENCPB (0750685M),35,10,21,6,18,6,5,2
2007,ccp,MP,Paris 15e,Lycée Buffon (0750693W),26,3,17,1,16,1,5,1
2007,ccp,MP,Paris 16e,Lycée Claude Bernard (0750698B),38,11,18,5,15,4,6,2
2007,ccp,MP,Paris 16e,Lycée Janson de Sailly (0750699C),163,41,144,38,118,31,27,6
2007,ccp,MP,Pau,Lycée Louis Barthou (0640055M),41,9,37,7,28,4,14,2
2007,ccp,MP,Perpignan,Lycée François Arago (0660010C),24,7,14,4,11,4,3,0
2007,ccp,MP,Pointe-à-Pitre,L.G.T.Baimbridge (9710003B),22,8,8,4,5,2,3,0
2007,ccp,MP,Poitiers,Lycée Camille Guérin (0860035W),61,16,50,14,42,10,15,3
2007,ccp,MP,Pontoise,Lycée Camille Pissarro (0950649P),26,1,14,1,11,1,6,1
2007,ccp,MP,RABAT,Etablissement Al Atlas (99693011),2,1,1,0,1,0,1,0
2007,ccp,MP,RABAT,Lycée Ibn Al Ghazhi (99951011),45,15,24,7,8,1,5,0
2007,ccp,MP,RABAT,Lycée Moulay Youssef (99926611),107,42,82,32,71,25,29,12
2007,ccp,MP,RABAT,Lycée privé Al Khawarizmi CPGE (99928311),42,15,8,0,1,0,0,0
2007,ccp,MP,RABAT,THALES-PREPAS (99948222),5,1,3,1,2,1,0,0
2007,ccp,MP,Reims,Lycée Clémenceau (0510031G),107,32,86,25,70,21,31,7
2007,ccp,MP,Rennes,Lycée Chateaubriand (0350710G),74,13,72,13,62,10,16,3
2007,ccp,MP,Roubaix,Lycée privé Saint Rémi (0592921E),27,11,7,3,7,3,4,2
2007,ccp,MP,Rouen,Lycée Pierre Corneille (0760090K),73,21,68,19,56,17,16,5
2007,ccp,MP,Saint-Brieuc,Lycée Francois Rabelais (0220056S),16,10,13,8,12,7,5,3
2007,ccp,MP,Saint-Cyr-L'Ecole,Lycée Militaire (0780015T),15,2,12,2,7,1,5,1
2007,ccp,MP,Saint-Denis,Lycée Paul Eluard (0930125F),13,5,7,2,5,2,4,1
2007,ccp,MP,Sainte-Clotilde,Lycée Leconte de Lisle (9740001H),25,9,23,8,22,8,10,4
2007,ccp,MP,Saint-Etienne,Lycée Claude Fauriel (0420041S),65,15,46,10,36,7,19,5
2007,ccp,MP,Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),31,4,21,2,20,2,7,1
2007,ccp,MP,Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),20,4,17,3,16,3,13,2
2007,ccp,MP,Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),43,8,38,5,31,5,5,2
2007,ccp,MP,Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),28,3,18,1,15,1,6,0
2007,ccp,MP,Sceaux,Lycée Lakanal (0920145H),28,2,24,1,21,1,6,1
2007,ccp,MP,Strasbourg,Lycée Kleber (0670080Y),138,38,125,37,101,31,51,15
2007,ccp,MP,TANGER,Centre Pédagogique Régional (99926911),37,12,16,6,3,1,2,1
2007,ccp,MP,TANGER,Lycée Al Bayrouni (99901131),9,1,4,0,1,0,0,0
2007,ccp,MP,Toulon,Lycée Dumont D'Urville (0830053G),34,6,26,4,19,2,8,1
2007,ccp,MP,Toulouse,Lycée Bellevue (0310038Y),35,14,33,13,29,11,11,3
2007,ccp,MP,Toulouse,Lycée Pierre de Fermat (0310036W),98,31,94,29,87,28,34,14
2007,ccp,MP,Tours,Lycée Descartes (0370035M),69,18,54,15,43,12,8,2
2007,ccp,MP,Troyes,Lycée Chrestien De Troyes (0100022V),19,9,15,8,12,8,6,3
2007,ccp,MP,TUNIS,IPEI El Manar (99951211),6,2,1,0,1,0,1,0
2007,ccp,MP,TUNIS,I.P.E.I.T (99922211),23,2,7,1,6,1,5,0
2007,ccp,MP,TUNIS,IPEST (99926211),83,38,70,30,69,29,47,22
2007,ccp,MP,Valbonne,C.I.V. Valbonne (0061642C),26,8,23,6,17,6,8,1
2007,ccp,MP,Valence,Lycée Camille Vernet (0260035X),21,2,13,2,6,0,4,0
2007,ccp,MP,Valenciennes,Lycée Henri Wallon (0590221V),94,28,67,20,56,15,18,6
2007,ccp,MP,Vannes,Lycée Alain René Lesage (0560051B),38,12,26,8,23,7,8,5
2007,ccp,MP,Vanves,Lycée Michelet (0920149M),28,7,23,5,22,5,8,3
2007,ccp,MP,Versailles,Lycée Hoche (0782562L),42,14,39,14,33,11,7,1
2007,ccp,MP,Versailles,Lycée Sainte Geneviève (0783053V),94,20,76,19,52,14,1,1
2007,e3a,MP,AGADIR,Etablissement Socrate (99698011),29,14,13,9,11,8,6,5
2007,e3a,MP,AGADIR,Groupe scolaire Al Qalam (99693001),29,9,14,5,10,3,7,2
2007,e3a,MP,AGADIR,Lycée Reda Slaoui (99926811),36,9,19,4,17,3,11,1
2007,e3a,MP,Aix-En-Provence,Lycée Militaire (0131596P),14,2,10,2,6,2,0,0
2007,e3a,MP,Aix-En-Provence,Lycée Paul Cezanne (0130002G),35,10,33,9,25,7,12,2
2007,e3a,MP,Amiens,Lycée Louis Thuillier (0800009A),32,9,28,8,23,8,4,2
2007,e3a,MP,Angers,Lycée Henri Bergson (0491966W),18,3,17,3,13,3,5,2
2007,e3a,MP,Angoulème,Lycée Guez De Balzac (0160002R),19,5,17,3,14,3,7,3
2007,e3a,MP,Annecy,Lycée Berthollet (0740003B),28,9,25,9,17,6,8,3
2007,e3a,MP,Antony,Lycée Sainte Marie (0920904H),21,3,21,3,19,3,2,0
2007,e3a,MP,Arras,Lycée Robespierre (0620006V),10,4,10,4,7,3,3,1
2007,e3a,MP,Autun,Lycée Militaire National (0711064W),7,0,5,0,4,0,1,0
2007,e3a,MP,Besançon,Lycée Victor Hugo (0250007X),25,9,24,9,21,8,5,2
2007,e3a,MP,BEYROUTH,Ecole Supérieure d'ingénieurs (99926311),1,0,1,0,1,0,1,0
2007,e3a,MP,Bizerte,IPEIB (16200011),2,0,0,0,0,0,0,0
2007,e3a,MP,Blois,Lycée Dessaignes (0410002E),26,9,21,7,16,5,9,1
2007,e3a,MP,Bordeaux,Lycée Camille Jullian (0330023W),25,9,24,9,18,8,2,1
2007,e3a,MP,Bordeaux,Lycée Michel Montaigne (0330021U),26,10,23,9,21,9,5,2
2007,e3a,MP,Boulogne-Sur-Mer,Lycée Mariette (0622949U),12,4,10,4,6,1,5,1
2007,e3a,MP,Bourg-En-Bresse,Lycée Lalande (0010013J),16,4,13,4,10,1,5,0
2007,e3a,MP,Bourges,Lycée Alain-Fournier (0180005H),22,12,20,10,17,8,5,3
2007,e3a,MP,Bressuire,Lycée Saint Joseph (0790080H),12,1,11,1,10,1,9,1
2007,e3a,MP,Brest,Lycée de Kerichen (0290007A),46,20,45,20,33,16,8,3
2007,e3a,MP,Brest,Lycée Naval (0290063L),9,4,8,4,5,3,0,0
2007,e3a,MP,Brest,Lycée Sainte Anne (0290338K),14,3,14,3,12,3,1,0
2007,e3a,MP,Caen,Lycée Malherbe (0140013N),51,13,46,12,35,9,9,4
2007,e3a,MP,CASABLANCA,ECO SUP GALILEE (99927511),4,2,1,1,1,1,1,1
2007,e3a,MP,CASABLANCA,Etablissement Al Bilia (99696011),10,0,5,0,4,0,3,0
2007,e3a,MP,CASABLANCA,Groupe scolaire La Résidence (3500055H),29,8,13,5,13,5,7,3
2007,e3a,MP,CASABLANCA,Lycée El Miza Center (99928411),17,7,7,4,7,4,4,2
2007,e3a,MP,CASABLANCA,Lycée Mohamed V (99926411),31,20,24,16,20,13,13,11
2007,e3a,MP,Chambery,Lycée Vaugelas (0730013T),28,10,27,9,21,8,7,3
2007,e3a,MP,Chartres,Lycée Marceau (0280007F),19,3,14,2,10,2,5,1
2007,e3a,MP,Cherbourg-Octeville,Lycée Victor Grignard (0501828R),20,4,18,4,15,3,5,1
2007,e3a,MP,Clermont-Ferrand,Lycée Blaise Pascal (0630018C),25,6,17,3,14,3,5,3
2007,e3a,MP,Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),29,4,20,3,15,3,5,0
2007,e3a,MP,Clermont-Ferrand,Lycée La Fayette (0630021F),18,5,15,5,11,3,5,2
2007,e3a,MP,Compiègne,Lycée Pierre d'Ailly (0600014P),14,4,14,4,13,3,6,1
2007,e3a,MP,Corenc,ITEC Boisfleury Europe (0381675P),8,3,7,3,7,3,1,0
2007,e3a,MP,Dijon,Lycée Carnot (0210015C),49,16,43,16,39,15,11,4
2007,e3a,MP,Douai,Lycée Albert Chatelet (0590063Y),24,8,21,8,15,4,7,2
2007,e3a,MP,Dunkerque,Lycée Jean Bart (0590071G),16,5,13,4,8,3,5,2
2007,e3a,MP,Enghien-Les-Bains,Lycée Gustave Monod (0950644J),24,5,19,4,17,4,7,2
2007,e3a,MP,Epinal,Lycée Claude Gellee (0880020U),19,6,19,6,16,4,4,1
2007,e3a,MP,Errachidia,Lycée Ibn Taher (99929511),2,1,2,1,1,1,0,0
2007,e3a,MP,Evry,Lycée Parc des Loges (0911251R),11,2,9,1,6,1,3,0
2007,e3a,MP,FES,Etablissement Al Cachy (99695011),24,9,18,7,13,6,8,4
2007,e3a,MP,FES,Lycée Moulay Idriss (99926711),7,4,4,3,4,3,2,2
2007,e3a,MP,FES,Prépas Al Khayyam (99694011),5,1,4,1,3,0,2,0
2007,e3a,MP,Fontainebleau,Lycée Francois 1er (0770927P),15,3,14,3,13,2,9,2
2007,e3a,MP,Forbach,Lycée Jean Moulin (0570029X),11,2,9,2,4,0,0,0
2007,e3a,MP,Fort-De-France,Lycée Bellevue (9720003W),25,12,24,11,23,11,14,7
2007,e3a,MP,Grenoble,Lycée Champollion (0380027Y),22,7,20,6,17,5,4,0
2007,e3a,MP,Jarville-La-Malgrange,Lycée La Malgrange (0541986R),13,2,13,2,12,2,4,1
2007,e3a,MP,KHOURIBGA,CPGE Ibn Abdoune (99699011),5,0,4,0,1,0,1,0
2007,e3a,MP,La Flèche,Prytanée National Militaire (0720896H),14,3,9,2,8,2,2,1
2007,e3a,MP,La Rochelle,Lycée Jean Dautet (0170028N),15,4,12,2,8,0,5,0
2007,e3a,MP,La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),14,3,13,3,11,2,5,2
2007,e3a,MP,Le Havre,Lycée François 1er (0760052U),25,10,24,10,14,6,5,2
2007,e3a,MP,Le Mans,Lycée Montesquieu (0720029R),16,5,13,3,10,2,1,0
2007,e3a,MP,Le Raincy,Lycée Albert Schweitzer (0930830X),29,9,27,9,19,8,7,4
2007,e3a,MP,Lens,Lycée Condorcet (0620108F),14,3,11,3,9,3,7,2
2007,e3a,MP,LIBREVILLE,Lycée LEON MBA (99928511),21,1,20,1,20,1,16,1
2007,e3a,MP,Lille,Lycée Faidherbe (0590119J),43,9,35,9,30,7,11,3
2007,e3a,MP,Limoges,Lycée Gay-Lussac (0870015U),26,7,26,7,21,6,10,2
2007,e3a,MP,Lorient,Lycée Dupuy De Lôme (0560025Y),9,2,6,1,5,1,0,0
2007,e3a,MP,Lyon,Institution des Chartreux (0690564N),2,1,0,0,0,0,0,0
2007,e3a,MP,Lyon,Lycée Aux Lazaristes (0690522T),4,1,2,0,1,0,0,0
2007,e3a,MP,Lyon,Lycée du Parc (0690026D),22,8,18,8,14,6,1,0
2007,e3a,MP,Lyon,Lycée Jean Perrin (0690082P),25,5,25,5,23,5,10,3
2007,e3a,MP,Lyon,Lycée La Martiniere Monplaisir (0692866R),31,17,29,15,21,11,6,3
2007,e3a,MP,Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),17,1,16,1,16,1,9,0
2007,e3a,MP,MARRAKECH,CPGE privée Koutoubia-Prépas (99697011),7,3,4,2,4,2,3,2
2007,e3a,MP,MARRAKECH,Lycée El Amrani II (3500006D),8,1,2,0,2,0,0,0
2007,e3a,MP,MARRAKECH,Lycée Ibnou Taimiya (99926511),4,1,4,1,3,1,2,1
2007,e3a,MP,Marrakech,Menara-Prépas (99928811),3,2,3,2,3,2,3,2
2007,e3a,MP,Marseille,Lycée Notre Dame de Sion (0131341M),20,7,16,4,13,3,5,0
2007,e3a,MP,Marseille,Lycée Thiers (0130040Y),41,18,37,18,34,16,6,2
2007,e3a,MP,Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),13,1,11,1,8,1,4,0
2007,e3a,MP,MEKNES,Prépa - Sup Ibn Ghazi El Meknassi (99901121),7,4,3,2,3,2,3,2
2007,e3a,MP,MEKNES,Lycée Omar Ibn El Khattab CPGE (99928611),5,1,1,0,1,0,1,0
2007,e3a,MP,Melun,Lycée Jacques Amyot (0770933W),23,8,21,8,11,5,6,3
2007,e3a,MP,Metz,Lycée Fabert (0570054Z),43,15,33,10,23,7,9,3
2007,e3a,MP,Mohammedia,Omar El Khayyam (99928911),3,1,3,1,3,1,2,0
2007,e3a,MP,MONASTIR,I.P.E.I (99949911),3,1,2,1,2,1,2,1
2007,e3a,MP,Montpellier,Lycée Jean Mermoz (0340042L),1,0,0,0,0,0,0,0
2007,e3a,MP,Montpellier,Lycée Joffre (0340038G),39,11,33,11,25,9,3,1
2007,e3a,MP,Montpellier,Lycée Notre Dame de La Merci (0340881Y),19,8,15,6,13,4,3,1
2007,e3a,MP,Mulhouse,Lycée Albert Schweitzer (0680031P),38,15,31,12,24,10,3,0
2007,e3a,MP,Nancy,Lycée Henri Poincaré (0540038Y),16,8,14,7,11,5,1,0
2007,e3a,MP,Nantes,Lycée Clémenceau (0440021J),10,1,9,1,8,1,3,0
